treatment_key,year,location,test_id,experiment_name,watered,planting_date,digging_date,test_entry,variety_key,variety,treatment,block,plot_number,plot_weight,total_seed_weight,total_seed_count,calc_seed_weight_200,seed_weight_200,seed_weight_100,seed_per_pound,peanut_yield,moisture,tsmk,ok,dk,elk,fancy,maturity_code,maturity,market_type,plot_harvest_length,plot_harvest_width,plots_per_acre,plot_row_number,plot_column_number,notes,plots
FloRunTM 'T61'ø608PN22-415,2022,Tifton,608PN,608PN22,FALSE,,,,1030,FloRunTM 'T61',,4,415,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,15,8,,
FloRunTM 'T61'ø608PN22-525,2022,Tifton,608PN,608PN22,FALSE,,,,1030,FloRunTM 'T61',,5,525,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,15,4,,
FloRunTM 'T61'ø608PN22-607,2022,Tifton,608PN,608PN22,FALSE,,,,1030,FloRunTM 'T61',,6,607,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,14,3,,
FloRunTM 'T61'ø707PN22-114,2022,Plains,707PN,707PN22,TRUE,,,,1030,FloRunTM 'T61',,1,114,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,7,2,,
FloRunTM 'T61'ø707PN22-229,2022,Plains,707PN,707PN22,TRUE,,,,1030,FloRunTM 'T61',,2,229,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,2,6,,
FloRunTM 'T61'ø707PN22-314,2022,Plains,707PN,707PN22,TRUE,,,,1030,FloRunTM 'T61',,3,314,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,7,8,,
FloRunTM 'T61'ø707PN22-415,2022,Plains,707PN,707PN22,TRUE,,,,1030,FloRunTM 'T61',,4,415,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,15,8,,
FloRunTM 'T61'ø707PN22-525,2022,Plains,707PN,707PN22,TRUE,,,,1030,FloRunTM 'T61',,5,525,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,15,4,,
FloRunTM 'T61'ø707PN22-607,2022,Plains,707PN,707PN22,TRUE,,,,1030,FloRunTM 'T61',,6,607,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,14,3,,
FloRunTM 'T61'ø708PN22-114,2022,Plains,708PN,708PN22,FALSE,,,,1030,FloRunTM 'T61',,1,114,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,7,2,,
FloRunTM 'T61'ø708PN22-229,2022,Plains,708PN,708PN22,FALSE,,,,1030,FloRunTM 'T61',,2,229,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,2,6,,
FloRunTM 'T61'ø708PN22-314,2022,Plains,708PN,708PN22,FALSE,,,,1030,FloRunTM 'T61',,3,314,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,7,8,,
FloRunTM 'T61'ø708PN22-415,2022,Plains,708PN,708PN22,FALSE,,,,1030,FloRunTM 'T61',,4,415,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,15,8,,
FloRunTM 'T61'ø708PN22-525,2022,Plains,708PN,708PN22,FALSE,,,,1030,FloRunTM 'T61',,5,525,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,15,4,,
FloRunTM 'T61'ø708PN22-607,2022,Plains,708PN,708PN22,FALSE,,,,1030,FloRunTM 'T61',,6,607,,,,-9,,,-9,-9,,,,,,,,Unknown,,20,6,363,14,3,,
ACI 3321ø507PN18-706,2018,Midville,507PN,507PN18,TRUE,,,261,,ACI 3321,,7,706,,,730,-9,,62.1,730.422496,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø507PN18-706,2018,Midville,507PN,507PN18,TRUE,,,261,,ACI 3321,,7,706,,,686,-9,,66.1,686.2214372,-9,,74,2,0,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø507PN18-706,2018,Midville,507PN,507PN18,TRUE,,,261,,ACI 3321,,7,706,,,663,-9,,68.4,663.1467398,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø507PN18-826,2018,Midville,507PN,507PN18,TRUE,,,261,,ACI 3321,,8,826,,,709,-9,,64,708.7380781,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø507PN18-826,2018,Midville,507PN,507PN18,TRUE,,,261,,ACI 3321,,8,826,,,698,-9,,65,697.8344154,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø507PN18-826,2018,Midville,507PN,507PN18,TRUE,,,261,,ACI 3321,,8,826,,,689,-9,,65.8,689.3501064,-9,,75,3,0,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø508PN18-706,2018,Midville,508PN,508PN18,FALSE,,,261,,ACI 3321,,7,706,,,793,-9,,57.2,792.9936538,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø508PN18-706,2018,Midville,508PN,508PN18,FALSE,,,261,,ACI 3321,,7,706,,,744,-9,,61,743.5940492,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø508PN18-706,2018,Midville,508PN,508PN18,FALSE,,,261,,ACI 3321,,7,706,,,734,-9,,61.8,733.9682362,-9,,69,3,1,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø508PN18-826,2018,Midville,508PN,508PN18,FALSE,,,261,,ACI 3321,,8,826,,,779,-9,,58.2,779.3683333,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø508PN18-826,2018,Midville,508PN,508PN18,FALSE,,,261,,ACI 3321,,8,826,,,723,-9,,62.7,723.432807,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø508PN18-826,2018,Midville,508PN,508PN18,FALSE,,,261,,ACI 3321,,8,826,,,710,-9,,63.9,709.8472144,-9,,72,2,0,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø607PN18-703,2018,Tifton,607PN,607PN18,TRUE,,,261,,ACI 3321,,7,703,,,695,-9,,65.3,694.628438,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø607PN18-703,2018,Tifton,607PN,607PN18,TRUE,,,261,,ACI 3321,,7,703,,,663,-9,,68.4,663.1467398,-9,,72,3,1,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø607PN18-703,2018,Tifton,607PN,607PN18,TRUE,,,261,,ACI 3321,,7,703,,,600,-9,,75.6,599.9899074,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø607PN18-812,2018,Tifton,607PN,607PN18,TRUE,,,261,,ACI 3321,,8,812,,,761,-9,,59.6,761.0610235,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø607PN18-812,2018,Tifton,607PN,607PN18,TRUE,,,261,,ACI 3321,,8,812,,,721,-9,,62.9,721.1325437,-9,,72,3,1,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø607PN18-812,2018,Tifton,607PN,607PN18,TRUE,,,261,,ACI 3321,,8,812,,,685,-9,,66.2,685.1848489,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø608PN18-706,2018,Tifton,608PN,608PN18,FALSE,,,261,,ACI 3321,,7,706,,,744,-9,,61,743.5940492,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø608PN18-706,2018,Tifton,608PN,608PN18,FALSE,,,261,,ACI 3321,,7,706,,,736,-9,,61.6,736.35125,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø608PN18-706,2018,Tifton,608PN,608PN18,FALSE,,,261,,ACI 3321,,7,706,,,711,-9,,63.8,710.9598276,-9,,75,2,0,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø608PN18-826,2018,Tifton,608PN,608PN18,FALSE,,,261,,ACI 3321,,8,826,,,775,-9,,58.5,775.3715726,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø608PN18-826,2018,Tifton,608PN,608PN18,FALSE,,,261,,ACI 3321,,8,826,,,761,-9,,59.6,761.0610235,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø608PN18-826,2018,Tifton,608PN,608PN18,FALSE,,,261,,ACI 3321,,8,826,,,728,-9,,62.3,728.0776404,-9,,70,4,1,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø707PN18-706,2018,Plains,707PN,707PN18,TRUE,,,261,,ACI 3321,,7,706,,,782,-9,,58,782.0558103,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø707PN18-706,2018,Plains,707PN,707PN18,TRUE,,,261,,ACI 3321,,7,706,,,720,-9,,63,719.9878889,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø707PN18-706,2018,Plains,707PN,707PN18,TRUE,,,261,,ACI 3321,,7,706,,,672,-9,,67.5,671.9886963,-9,,73,3,0,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø707PN18-826,2018,Plains,707PN,707PN18,TRUE,,,261,,ACI 3321,,8,826,,,740,-9,,61.3,739.9549266,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø707PN18-826,2018,Plains,707PN,707PN18,TRUE,,,261,,ACI 3321,,8,826,,,728,-9,,62.3,728.0776404,-9,,68,7,1,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø707PN18-826,2018,Plains,707PN,707PN18,TRUE,,,261,,ACI 3321,,8,826,,,703,-9,,64.5,703.2439845,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø708PN18-706,2018,Plains,708PN,708PN18,FALSE,,,261,,ACI 3321,,7,706,,,796,-9,,57,795.7760877,-9,,71,3,0,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø708PN18-706,2018,Plains,708PN,708PN18,FALSE,,,261,,ACI 3321,,7,706,,,771,-9,,58.8,771.4155952,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø708PN18-706,2018,Plains,708PN,708PN18,FALSE,,,261,,ACI 3321,,7,706,,,725,-9,,62.6,724.5884505,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø708PN18-826,2018,Plains,708PN,708PN18,FALSE,,,261,,ACI 3321,,8,826,,,856,-9,,53,855.8346604,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø708PN18-826,2018,Plains,708PN,708PN18,FALSE,,,261,,ACI 3321,,8,826,,,806,-9,,56.3,805.6702842,-9,,64,7,2,,,,Unknown,Runner,20,6,363,,,,
ACI 3321ø708PN18-826,2018,Plains,708PN,708PN18,FALSE,,,261,,ACI 3321,,8,826,,,744,-9,,61,743.5940492,-9,,,,,,,,Unknown,Runner,20,6,363,,,,
ARS 13-1125ø507PN19-728,2019,Midville,507PN,507PN19,TRUE,,,267,,ARS 13-1125,,7,728,,,720,-9,,63,719.9878889,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø507PN19-728,2019,Midville,507PN,507PN19,TRUE,,,267,,ARS 13-1125,,7,728,,,585,-9,,77.5,585.2804774,-9,,75,3,0,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø507PN19-815,2019,Midville,507PN,507PN19,TRUE,,,267,,ARS 13-1125,,8,815,,,638,-9,,71.1,637.9639522,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø507PN19-815,2019,Midville,507PN,507PN19,TRUE,,,267,,ARS 13-1125,,8,815,,,608,-9,,74.6,608.0326676,-9,,74,3,1,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø508PN19-728,2019,Midville,508PN,508PN19,FALSE,,,267,,ARS 13-1125,,7,728,,,889,-9,,51,889.3968039,-9,,64,9,2,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø508PN19-728,2019,Midville,508PN,508PN19,FALSE,,,267,,ARS 13-1125,,7,728,,,856,-9,,53,855.8346604,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø508PN19-815,2019,Midville,508PN,508PN19,FALSE,,,267,,ARS 13-1125,,8,815,,,874,-9,,51.9,873.973738,-9,,65,7,3,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø508PN19-815,2019,Midville,508PN,508PN19,FALSE,,,267,,ARS 13-1125,,8,815,,,794,-9,,57.1,794.3824343,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø607PN19-728,2019,Tifton,607PN,607PN19,TRUE,,,267,,ARS 13-1125,,7,728,,,649,-9,,69.9,648.916123,-9,,77,1,0,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø607PN19-728,2019,Tifton,607PN,607PN19,TRUE,,,267,,ARS 13-1125,,7,728,,,634,-9,,71.5,634.3949231,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø607PN19-815,2019,Tifton,607PN,607PN19,TRUE,,,267,,ARS 13-1125,,8,815,,,649,-9,,69.9,648.916123,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø607PN19-815,2019,Tifton,607PN,607PN19,TRUE,,,267,,ARS 13-1125,,8,815,,,627,-9,,72.4,626.5087983,-9,,76,2,1,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø608PN19-728,2019,Tifton,608PN,608PN19,FALSE,,,267,,ARS 13-1125,,7,728,,,621,-9,,73,621.359411,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø608PN19-728,2019,Tifton,608PN,608PN19,FALSE,,,267,,ARS 13-1125,,7,728,,,598,-9,,75.9,597.6184058,-9,,75,1,1,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø608PN19-815,2019,Tifton,608PN,608PN19,FALSE,,,267,,ARS 13-1125,,8,815,,,672,-9,,67.5,671.9886963,-9,,75,2,1,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø608PN19-815,2019,Tifton,608PN,608PN19,FALSE,,,267,,ARS 13-1125,,8,815,,,660,-9,,68.7,660.2509025,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø707PN19-728,2019,Plains,707PN,707PN19,TRUE,,,267,,ARS 13-1125,,7,728,,,648,-9,,70,647.9891,-9,,78,2,0,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø707PN19-728,2019,Plains,707PN,707PN19,TRUE,,,267,,ARS 13-1125,,7,728,,,605,-9,,75,604.7898267,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø707PN19-815,2019,Plains,707PN,707PN19,TRUE,,,267,,ARS 13-1125,,8,815,,,657,-9,,69,657.3802464,-9,,77,1,1,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø707PN19-815,2019,Plains,707PN,707PN19,TRUE,,,267,,ARS 13-1125,,8,815,,,621,-9,,73,621.359411,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø708PN19-728,2019,Plains,708PN,708PN19,FALSE,,,267,,ARS 13-1125,,7,728,,,597,-9,,76,596.8320658,-9,,75,2,2,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø708PN19-728,2019,Plains,708PN,708PN19,FALSE,,,267,,ARS 13-1125,,7,728,,,589,-9,,77,589.081,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø708PN19-815,2019,Plains,708PN,708PN19,FALSE,,,267,,ARS 13-1125,,8,815,,,667,-9,,68,667.0476029,-9,,77,2,1,0,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø708PN19-815,2019,Plains,708PN,708PN19,FALSE,,,267,,ARS 13-1125,,8,815,,,667,-9,,68,667.0476029,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø607PN20-312,2020,Tifton,607PN,607PN20,TRUE,,,,,ARS 13-1125,,3,312,,,696,-9,,65.2,695.693819,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø607PN20-630,2020,Tifton,607PN,607PN20,TRUE,,,,,ARS 13-1125,,6,630,,,773,-9,,58.7,772.7297615,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø608PN20-306,2020,Tifton,608PN,608PN20,FALSE,,,,,ARS 13-1125,,3,306,,,794,-9,,57.1,794.3824343,-9,,,,,,,5,M,Runner,20,6,363,,,,
ARS 13-1125ø608PN20-626,2020,Tifton,608PN,608PN20,FALSE,,,,,ARS 13-1125,,6,626,,,835,-9,,54.3,835.3450645,-9,,,,,,,5,M,Runner,20,6,363,,,,
Baileyø707PN13-121,2013,Plains,707PN,707PN13,TRUE,,9/30/2013,110,,Bailey,,1,121,,,,-9,,86,527.4329884,-9,7,71,2,0,41,67,4,M-,Virginia,20,6,363,,,,
Baileyø707PN13-209,2013,Plains,707PN,707PN13,TRUE,,9/30/2013,110,,Bailey,,2,209,,,,-9,,82.2,551.8155353,-9,7,72,1,0,42,72,4,M-,Virginia,20,6,363,,,,
Baileyø707PN13-322,2013,Plains,707PN,707PN13,TRUE,,9/30/2013,110,,Bailey,,3,322,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø707PN13-419,2013,Plains,707PN,707PN13,TRUE,,9/30/2013,110,,Bailey,,4,419,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø707PN13-512,2013,Plains,707PN,707PN13,TRUE,,9/30/2013,110,,Bailey,,5,512,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø707PN13-621,2013,Plains,707PN,707PN13,TRUE,,9/30/2013,110,,Bailey,,6,621,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø708PN13-121,2013,Plains,708PN,708PN13,FALSE,,9/30/2013,110,,Bailey,,1,121,,,,-9,,85.95,527.7398138,-9,7,66,2,2,34,75,4,M-,Virginia,20,6,363,,,,
Baileyø708PN13-209,2013,Plains,708PN,708PN13,FALSE,,9/30/2013,110,,Bailey,,2,209,,,,-9,,85.7,529.2793116,-9,7,73,1,0,31,72,4,M-,Virginia,20,6,363,,,,
Baileyø708PN13-322,2013,Plains,708PN,708PN13,FALSE,,9/30/2013,110,,Bailey,,3,322,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø708PN13-419,2013,Plains,708PN,708PN13,FALSE,,9/30/2013,110,,Bailey,,4,419,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø708PN13-512,2013,Plains,708PN,708PN13,FALSE,,9/30/2013,110,,Bailey,,5,512,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø708PN13-621,2013,Plains,708PN,708PN13,FALSE,,9/30/2013,110,,Bailey,,6,621,,,,-9,,,-9,-9,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø508PN14-101,2014,Midville,508PN,508PN14,FALSE,,10/1/2014,110,,Bailey,,1,101,,,,-9,,82.5,549.8089333,-9,7,65,6,1,30,59,4,M-,Virginia,20,6,363,,,,
Baileyø507PN15-712,2015,Midville,507PN,507PN15,TRUE,,12/31/2014,110,,Bailey,,7,712,,,,-9,,85.3,531.7612778,-9,7,69,3,1,33,79,4,M-,Virginia,20,6,363,,,,
Baileyø507PN15-810,2015,Midville,507PN,507PN15,TRUE,,12/31/2014,110,,Bailey,,8,810,,,,-9,,86.95,521.6703508,-9,7,66,4,2,31,74,4,M-,Virginia,20,6,363,,,,
Baileyø508PN15-712,2015,Midville,508PN,508PN15,FALSE,,12/31/2014,110,,Bailey,,7,712,,,,-9,,82.7,548.4792866,-9,7,67,2,4,37,69,4,M-,Virginia,20,6,363,,,,
Baileyø508PN15-810,2015,Midville,508PN,508PN15,FALSE,,12/31/2014,110,,Bailey,,8,810,,,,-9,,83.95,540.3125313,-9,7,66,2,3,37,72,4,M-,Virginia,20,6,363,,,,
Baileyø607PN15-712,2015,Tifton,607PN,607PN15,TRUE,,12/31/2014,110,,Bailey,,7,712,,,,-9,,93.75,483.8318613,-9,7,70,2,0,38,85,4,M-,Virginia,20,6,363,,,,
Baileyø607PN15-810,2015,Tifton,607PN,607PN15,TRUE,,12/31/2014,110,,Bailey,,8,810,,,,-9,,96.5,470.0439067,-9,7,68,2,1,40,92,4,M-,Virginia,20,6,363,,,,
Baileyø608PN15-710,2015,Tifton,608PN,608PN15,FALSE,,12/31/2014,110,,Bailey,,7,710,,,,-9,,99.2,457.250373,-9,7,73,2,0,51,83,4,M-,Virginia,20,6,363,,,,
Baileyø608PN15-821,2015,Tifton,608PN,608PN15,FALSE,,12/31/2014,110,,Bailey,,8,821,,,,-9,,102.9,440.8089116,-9,7,72,2,1,52,88,4,M-,Virginia,20,6,363,,,,
Baileyø707PN15-712,2015,Plains,707PN,707PN15,TRUE,,12/31/2014,110,,Bailey,,7,712,,,,-9,,93.65,484.3484997,-9,7,68,2,1,44,67,4,M-,Virginia,20,6,363,,,,
Baileyø707PN15-810,2015,Plains,707PN,707PN15,TRUE,,12/31/2014,110,,Bailey,,8,810,,,,-9,,93.05,487.4716497,-9,7,66,4,2,41,59,4,M-,Virginia,20,6,363,,,,
Baileyø708PN15-712,2015,Plains,708PN,708PN15,FALSE,,12/31/2014,110,,Bailey,,7,712,,,,-9,,102.5,442.5291415,-9,7,65,3,2,46,74,4,M-,Virginia,20,6,363,,,,
Baileyø708PN15-810,2015,Plains,708PN,708PN15,FALSE,,12/31/2014,110,,Bailey,,8,810,,,,-9,,98.6,460.0328296,-9,7,68,3,1,47,73,4,M-,Virginia,20,6,363,,,,
Baileyø507PN16-709,2016,Midville,507PN,507PN16,TRUE,,9/22/2016,110,,Bailey,,7,709,,,,-9,,,-9,-9,7,69,3,0,43,85,4,M-,Virginia,20,6,363,,,,
Baileyø507PN16-810,2016,Midville,507PN,507PN16,TRUE,,9/22/2016,110,,Bailey,,8,810,,,,-9,,,-9,-9,7,68,3,0,38,86,4,M-,Virginia,20,6,363,,,,
Baileyø508PN16-709,2016,Midville,508PN,508PN16,FALSE,,9/28/2016,110,,Bailey,,7,709,,,,-9,,,-9,-9,7,61,4,1,29,78,4,M-,Virginia,20,6,363,,,,
Baileyø508PN16-810,2016,Midville,508PN,508PN16,FALSE,,9/28/2016,110,,Bailey,,8,810,,,,-9,,,-9,-9,7,65,4,0,35,78,4,M-,Virginia,20,6,363,,,,
Baileyø607PN16-709,2016,Tifton,607PN,607PN16,TRUE,,9/12/2016,110,,Bailey,,7,709,,,,-9,,,-9,-9,7,69,3,0,39,75,4,M-,Virginia,20,6,363,,,,
Baileyø607PN16-810,2016,Tifton,607PN,607PN16,TRUE,,9/12/2016,110,,Bailey,,8,810,,,,-9,,,-9,-9,7,71,2,0,44,69,4,M-,Virginia,20,6,363,,,,
Baileyø608PN16-709,2016,Tifton,608PN,608PN16,FALSE,,9/23/2016,110,,Bailey,,7,709,,,,-9,,,-9,-9,7,67,3,1,40,77,4,M-,Virginia,20,6,363,,,,
Baileyø608PN16-810,2016,Tifton,608PN,608PN16,FALSE,,9/23/2016,110,,Bailey,,8,810,,,,-9,,,-9,-9,7,64,2,1,29,60,4,M-,Virginia,20,6,363,,,,
Baileyø707PN16-709,2016,Plains,707PN,707PN16,TRUE,,9/24/2016,110,,Bailey,,7,709,,,,-9,,,-9,-9,7,63,3,3,34,66,4,M-,Virginia,20,6,363,,,,
Baileyø707PN16-810,2016,Plains,707PN,707PN16,TRUE,,9/24/2016,110,,Bailey,,8,810,,,,-9,,,-9,-9,7,64,3,1,34,70,4,M-,Virginia,20,6,363,,,,
Baileyø708PN16-709,2016,Plains,708PN,708PN16,FALSE,,10/4/2016,110,,Bailey,,7,709,,,,-9,,,-9,-9,7,64,5,2,39,56,4,M-,Virginia,20,6,363,,,,
Baileyø708PN16-810,2016,Plains,708PN,708PN16,FALSE,,10/4/2016,110,,Bailey,,8,810,,,,-9,,,-9,-9,7,68,4,1,39,56,4,M-,Virginia,20,6,363,,,,
Baileyø507PN17-730,2017,Midville,507PN,507PN17,TRUE,,,110,,Bailey,,7,730,,,531,-9,,85.5,530.5173918,-9,,67,3,0,36,,4,M-,Virginia,20,6,363,,,,
Baileyø507PN17-830,2017,Midville,507PN,507PN17,TRUE,,,110,,Bailey,,8,830,,,472,-9,,96,472.4920521,-9,,71,1,0,26,,4,M-,Virginia,20,6,363,,,,
Baileyø508PN17-730,2017,Midville,508PN,508PN17,FALSE,,,110,,Bailey,,7,730,,,550,-9,,82.5,549.8089333,-9,,71,0,0,36,,4,M-,Virginia,20,6,363,,,,
Baileyø508PN17-830,2017,Midville,508PN,508PN17,FALSE,,,110,,Bailey,,8,830,,,560,-9,,81,559.9905802,-9,,69,2,0,37,,4,M-,Virginia,20,6,363,,,,
Baileyø607PN17-730,2017,Tifton,607PN,607PN17,TRUE,,,110,,Bailey,,7,730,,,498,-9,,91,498.4531538,-9,,71,1,0,27,,4,M-,Virginia,20,6,363,,,,
Baileyø607PN17-830,2017,Tifton,607PN,607PN17,TRUE,,,110,,Bailey,,8,830,,,513,-9,,88.5,512.5337514,-9,,70,1,0,23,,4,M-,Virginia,20,6,363,,,,
Baileyø608PN17-730,2017,Tifton,608PN,608PN17,FALSE,,,110,,Bailey,,7,730,,,468,-9,,97,467.621,-9,,73,1,0,20,,4,M-,Virginia,20,6,363,,,,
Baileyø608PN17-830,2017,Tifton,608PN,608PN17,FALSE,,,110,,Bailey,,8,830,,,483,-9,,94,482.5450745,-9,,72,1,0,24,,4,M-,Virginia,20,6,363,,,,
Baileyø707PN17-730,2017,Plains,707PN,707PN17,TRUE,,,110,,Bailey,,7,730,,,534,-9,,85,533.6380824,-9,,68,2,0,26,,4,M-,Virginia,20,6,363,,,,
Baileyø707PN17-830,2017,Plains,707PN,707PN17,TRUE,,,110,,Bailey,,8,830,,,490,-9,,92.5,490.3701297,-9,,68,2,0,27,,4,M-,Virginia,20,6,363,,,,
Baileyø708PN17-730,2017,Plains,708PN,708PN17,FALSE,,,110,,Bailey,,7,730,,,521,-9,,87,521.3705402,-9,,70,2,0,20,,4,M-,Virginia,20,6,363,,,,
Baileyø708PN17-830,2017,Plains,708PN,708PN17,FALSE,,,110,,Bailey,,8,830,,,543,-9,,83.5,543.2243952,-9,,61,2,2,19,,4,M-,Virginia,20,6,363,,,,
Baileyø507PN18-730,2018,Midville,507PN,507PN18,TRUE,,,110,,Bailey,,7,730,,,625,-9,,72.6,624.7828788,-9,,,,,,,,Unknown,Virginia,20,6,363,,,,
Baileyø507PN18-730,2018,Midville,507PN,507PN18,TRUE,,,110,,Bailey,,7,730,,,617,-9,,73.5,617.1324762,-9,,,,,,,,Unknown,Virginia,20,6,363,,,,
Baileyø507PN18-730,2018,Midville,507PN,507PN18,TRUE,,,110,,Bailey,,7,730,,,573,-9,,79.1,573.4416814,-9,,72,2,0,28,,,Unknown,Virginia,20,6,363,,,,
Baileyø507PN18-812,2018,Midville,507PN,507PN18,TRUE,,,110,,Bailey,,8,812,,,608,-9,,74.6,608.0326676,-9,,73,1,0,37,,,Unknown,Virginia,20,6,363,,,,
Baileyø507PN18-812,2018,Midville,507PN,507PN18,TRUE,,,110,,Bailey,,8,812,,,601,-9,,75.5,600.784596,-9,,,,,,,,Unknown,Virginia,20,6,363,,,,
Baileyø507PN18-812,2018,Midville,507PN,507PN18,TRUE,,,110,,Bailey,,8,812,,,598,-9,,75.9,597.6184058,-9,,,,,,,,Unknown,Virginia,20,6,363,,,,
Baileyø508PN18-730,2018,Midville,508PN,508PN18,FALSE,,,110,,Bailey,,7,730,,,599,-9,,75.7,599.1973184,-9,,,,,,,,Unknown,Virginia,20,6,363,,,,
Baileyø508PN18-730,2018,Midville,508PN,508PN18,FALSE,,,110,,Bailey,,7,730,,,582,-9,,77.9,582.2751861,-9,,,,,,,,Unknown,Virginia,20,6,363,,,,
